chr01e	8	9.78726163430142
chr01s	24	29.3617849029042
chr02e	10	12.2340770428768
chr02s	8	9.78726163430142
chr03e	20	24.4681540857535
chr03s	8	9.78726163430142
chr04e	31	37.925638832918
chr04s	1	1.22340770428768
chr05e	21	25.6915617900412
chr05s	20	24.4681540857535
chr06e	0	0
chr06s	6	7.34044622572606
chr07e	14	17.1277078600275
chr07s	15	18.3511155643152
chr08s	1	1.22340770428768
chr09e	47	57.5001621015208
chr09s	2	2.44681540857535
chr10e	12	14.6808924514521
chr10s	26	31.8086003114796
chr11e	10	12.2340770428768
chr11s	0	0
chr12e	21	25.6915617900412
chr12s	2	2.44681540857535
chr13s	13	15.9043001557398
chr14e	43	52.6065312843701
chr14s	9	11.0106693385891
chr15e	4	4.89363081715071
chr15s	5	6.11703852143838
chr16e	35	42.8192696500687
chr16s	16	19.5745232686028
chr17e	6	7.34044622572606
chr17s	4	4.89363081715071
chr18s	0	0
chr19e	0	0
chr19s	26	31.8086003114796
chr20e	7	8.56385393001374
chr32e	4	4.89363081715071
chr34e	2	2.44681540857535
chr38e	14	17.1277078600275
chr40e	1	1.22340770428768
chr43e	20	24.4681540857535
chr48e	0	0
